asctimes	names	levelnames	threadNames	funcNames	linenod	messages
2018-03-12 16:21:46,776	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:21:46,777	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 386
2018-03-12 16:21:46,778	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 331 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 01 3D 00 00 00 00 01 82 00 00 00 00 00 00 00 11 F0 13 01 20 04 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 04 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 04 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 40 05 00 54 72 61 63 F7 00 90 06 05 B0 05 00 25 10 F0 13 01 40 05 00 2D 69 6E 66 F7 00 F0 13 01 00 05 01 00 F7 F0 13 01 40 05 00 43 20 20 20 F7 00 90 08 05 90 07 05 90 00 05 F0 13 01 20 05 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 05 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 05 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 05 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 05 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2018-03-12 16:21:46,778	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:24 s:302 d:f0 13 01 40 06 00 54 72 61 63 f7 00 90 06 06 b0 06 00 26 10 f0 13 01 40 06 00 2d 69 6e 66 f7 00 f0 13 01 00 06 01 00 f7 f0 13 01 40 06 00 43 20 20 20 f7 00 90 08 06 90 07 06 90 00 06 f0 13 01 20 06 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 06 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 06 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 06 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 06 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 40 07 00 54 72 61 63 f7 00 90 06 07 b0 07 00 27 10 f0 13 01 40 07 00 2d 69 6e 66 f7 00 f0 13 01 00 07 01 00 f7 f0 13 01 40 07 00 43 20 20 20 f7 00 90 08 07 90 07 07 90 00 07 f0 13 01 20 07 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2018-03-12 16:21:46,786	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:21:46,793	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 410
2018-03-12 16:21:46,794	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 332 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 01 3E 00 00 00 00 01 9A 00 00 00 00 00 00 00 18 F0 13 01 40 06 00 54 72 61 63 F7 00 90 06 06 B0 06 00 26 10 F0 13 01 40 06 00 2D 69 6E 66 F7 00 F0 13 01 00 06 01 00 F7 F0 13 01 40 06 00 43 20 20 20 F7 00 90 08 06 90 07 06 90 00 06 F0 13 01 20 06 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 06 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 06 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 06 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 06 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 40 07 00 54 72 61 63 F7 00 90 06 07 B0 07 00 27 10 F0 13 01 40 07 00 2D 69 6E 66 F7 00 F0 13 01 00 07 01 00 F7 F0 13 01 40 07 00 43 20 20 20 F7 00 90 08 07 90 07 07 90 00 07 F0 13 01 20 07 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2018-03-12 16:21:46,794	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:17 s:301 d:f0 13 01 20 07 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 07 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 07 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 07 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 40 08 00 54 72 61 63 f7 00 90 06 08 b0 08 00 28 10 f0 13 01 40 08 00 2d 69 6e 66 f7 00 f0 13 01 00 08 01 00 f7 f0 13 01 40 08 00 43 20 20 20 f7 00 90 08 08 90 07 08 90 00 08 f0 13 01 20 08 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 08 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 08 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 08 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2018-03-12 16:21:46,807	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:21:46,809	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 427
2018-03-12 16:21:46,810	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 331 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 01 3D 00 00 00 00 01 AB 00 00 00 00 00 00 00 11 F0 13 01 20 07 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 07 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 07 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 07 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 40 08 00 54 72 61 63 F7 00 90 06 08 B0 08 00 28 10 F0 13 01 40 08 00 2D 69 6E 66 F7 00 F0 13 01 00 08 01 00 F7 F0 13 01 40 08 00 43 20 20 20 F7 00 90 08 08 90 07 08 90 00 08 F0 13 01 20 08 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 08 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 08 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 08 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2018-03-12 16:21:46,810	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:30 d:f0 13 01 20 08 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2018-03-12 16:21:46,817	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:21:46,817	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 428
2018-03-12 16:21:46,818	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 60 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 2E 00 00 00 00 01 AC 00 00 00 00 00 00 00 01 F0 13 01 20 08 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2018-03-12 16:21:46,827	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:21:46,977	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:3 d:90 00 40
2018-03-12 16:21:46,977	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 429
2018-03-12 16:21:46,977	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 33 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 13 00 00 00 00 01 AD 00 00 00 00 00 00 00 01 90 00 40 
2018-03-12 16:21:46,978	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:5 d:b0 00 4b 20 70
2018-03-12 16:21:46,988	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:21:46,993	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 430
2018-03-12 16:21:46,993	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 35 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 15 00 00 00 00 01 AE 00 00 00 00 00 00 00 01 B0 00 4B 20 70 
2018-03-12 16:21:46,993	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:11 s:106 d:f0 13 01 40 00 00 2d 35 2e 39 f7 00 f0 13 01 00 00 03 00 f7 f0 13 01 40 00 00 31 38 25 4c f7 00 b0 01 50 21 30 f0 13 01 40 01 00 2d 34 2e 31 f7 00 f0 13 01 00 01 0f 00 f7 f0 13 01 40 01 00 34 39 25 4c f7 00 b0 02 5d 22 40 f0 13 01 40 02 00 2b 30 2e 37 f7 00 f0 13 01 00 02 07 00 f7 f0 13 01 40 02 00 33 33 25 4c f7 00
2018-03-12 16:21:46,998	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:21:47,001	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 441
2018-03-12 16:21:47,001	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 136 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 7A 00 00 00 00 01 B9 00 00 00 00 00 00 00 0B F0 13 01 40 00 00 2D 35 2E 39 F7 00 F0 13 01 00 00 03 00 F7 F0 13 01 40 00 00 31 38 25 4C F7 00 B0 01 50 21 30 F0 13 01 40 01 00 2D 34 2E 31 F7 00 F0 13 01 00 01 0F 00 F7 F0 13 01 40 01 00 34 39 25 4C F7 00 B0 02 5D 22 40 F0 13 01 40 02 00 2B 30 2E 37 F7 00 F0 13 01 00 02 07 00 F7 F0 13 01 40 02 00 33 33 25 4C F7 00 
2018-03-12 16:21:47,009	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:21:47,053	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:3 d:90 06 40
2018-03-12 16:21:47,053	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 442
2018-03-12 16:21:47,053	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 33 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 13 00 00 00 00 01 BA 00 00 00 00 00 00 00 01 90 06 40 
2018-03-12 16:21:47,059	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:21:47,078	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:3 d:90 0e 1b
2018-03-12 16:21:47,078	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 443
2018-03-12 16:21:47,078	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 33 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 13 00 00 00 00 01 BB 00 00 00 00 00 00 00 01 90 0E 1B 
2018-03-12 16:21:47,079	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:3 d:90 11 1c
2018-03-12 16:21:47,079	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:21:47,080	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 444
2018-03-12 16:21:47,080	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 33 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 13 00 00 00 00 01 BC 00 00 00 00 00 00 00 01 90 11 1C 
2018-03-12 16:21:47,080	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:2 s:6 d:90 0f 5c 90 10 1c
2018-03-12 16:21:47,090	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:21:47,095	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 446
2018-03-12 16:21:47,096	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 36 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 16 00 00 00 00 01 BE 00 00 00 00 00 00 00 02 90 0F 5C 90 10 1C 
2018-03-12 16:21:47,096	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:19 s:251 d:f0 13 01 40 00 00 54 72 61 63 f7 00 90 06 40 b0 00 4b 20 70 f0 13 01 40 00 00 2d 35 2e 39 f7 00 f0 13 01 00 00 03 00 f7 f0 13 01 40 00 00 31 38 25 4c f7 00 90 08 00 90 07 00 90 00 40 f0 13 01 20 00 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 00 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 00 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 00 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 00 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 40 01 00 54 72 61 63 f7 00 90 06 01 b0 01 50 21 30 f0 13 01 40 01 00 2d 34 2e 31 f7 00 f0 13 01 00 01 0f 00 f7
2018-03-12 16:21:47,100	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:21:47,103	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 465
2018-03-12 16:21:47,104	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 281 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 01 0B 00 00 00 00 01 D1 00 00 00 00 00 00 00 13 F0 13 01 40 00 00 54 72 61 63 F7 00 90 06 40 B0 00 4B 20 70 F0 13 01 40 00 00 2D 35 2E 39 F7 00 F0 13 01 00 00 03 00 F7 F0 13 01 40 00 00 31 38 25 4C F7 00 90 08 00 90 07 00 90 00 40 F0 13 01 20 00 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 00 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 00 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 00 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 00 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 40 01 00 54 72 61 63 F7 00 90 06 01 B0 01 50 21 30 F0 13 01 40 01 00 2D 34 2E 31 F7 00 F0 13 01 00 01 0F 00 F7 
2018-03-12 16:21:47,104	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:12 s:191 d:f0 13 01 40 01 00 34 39 25 4c f7 00 90 08 01 90 07 01 90 00 01 f0 13 01 20 01 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 01 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 01 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 01 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 01 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 40 02 00 54 72 61 63 f7 00 90 06 02 b0 02 5d 22 40
2018-03-12 16:21:47,110	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:21:47,111	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 477
2018-03-12 16:21:47,112	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 221 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 CF 00 00 00 00 01 DD 00 00 00 00 00 00 00 0C F0 13 01 40 01 00 34 39 25 4C F7 00 90 08 01 90 07 01 90 00 01 F0 13 01 20 01 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 01 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 01 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 01 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 01 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 40 02 00 54 72 61 63 F7 00 90 06 02 B0 02 5D 22 40 
2018-03-12 16:21:47,112	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:15 s:223 d:f0 13 01 40 02 00 2b 30 2e 37 f7 00 f0 13 01 00 02 07 00 f7 f0 13 01 40 02 00 33 33 25 4c f7 00 90 08 02 90 07 02 90 00 02 f0 13 01 20 02 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 02 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 02 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 02 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 02 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 40 03 00 54 72 61 63 f7 00 90 06 03 b0 03 00 23 10 f0 13 01 40 03 00 2d 69 6e 66 f7 00
2018-03-12 16:21:47,121	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:21:47,127	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 492
2018-03-12 16:21:47,128	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 253 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 EF 00 00 00 00 01 EC 00 00 00 00 00 00 00 0F F0 13 01 40 02 00 2B 30 2E 37 F7 00 F0 13 01 00 02 07 00 F7 F0 13 01 40 02 00 33 33 25 4C F7 00 90 08 02 90 07 02 90 00 02 F0 13 01 20 02 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 02 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 02 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 02 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 02 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 40 03 00 54 72 61 63 F7 00 90 06 03 B0 03 00 23 10 F0 13 01 40 03 00 2D 69 6E 66 F7 00 
2018-03-12 16:21:47,128	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:21 s:300 d:f0 13 01 00 03 01 00 f7 f0 13 01 40 03 00 43 20 20 20 f7 00 90 08 03 90 07 03 90 00 03 f0 13 01 20 03 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 03 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 03 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 03 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 03 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 40 04 00 54 72 61 63 f7 00 90 06 04 b0 04 00 24 10 f0 13 01 40 04 00 2d 69 6e 66 f7 00 f0 13 01 00 04 01 00 f7 f0 13 01 40 04 00 43 20 20 20 f7 00 90 08 04 90 07 04 90 00 04 f0 13 01 20 04 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 04 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2018-03-12 16:21:47,141	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:21:47,144	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 513
2018-03-12 16:21:47,144	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 330 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 01 3C 00 00 00 00 02 01 00 00 00 00 00 00 00 15 F0 13 01 00 03 01 00 F7 F0 13 01 40 03 00 43 20 20 20 F7 00 90 08 03 90 07 03 90 00 03 F0 13 01 20 03 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 03 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 03 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 03 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 03 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 40 04 00 54 72 61 63 F7 00 90 06 04 B0 04 00 24 10 F0 13 01 40 04 00 2D 69 6E 66 F7 00 F0 13 01 00 04 01 00 F7 F0 13 01 40 04 00 43 20 20 20 F7 00 90 08 04 90 07 04 90 00 04 F0 13 01 20 04 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 04 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2018-03-12 16:21:47,145	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:17 s:301 d:f0 13 01 20 04 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 04 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 04 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 40 05 00 54 72 61 63 f7 00 90 06 05 b0 05 00 25 10 f0 13 01 40 05 00 2d 69 6e 66 f7 00 f0 13 01 00 05 01 00 f7 f0 13 01 40 05 00 43 20 20 20 f7 00 90 08 05 90 07 05 90 00 05 f0 13 01 20 05 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 05 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 05 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 05 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 f0 13 01 20 05 08 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2018-03-12 16:21:47,151	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:21:47,152	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 530
2018-03-12 16:21:47,153	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 331 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 01 3D 00 00 00 00 02 12 00 00 00 00 00 00 00 11 F0 13 01 20 04 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 04 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 04 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 40 05 00 54 72 61 63 F7 00 90 06 05 B0 05 00 25 10 F0 13 01 40 05 00 2D 69 6E 66 F7 00 F0 13 01 00 05 01 00 F7 F0 13 01 40 05 00 43 20 20 20 F7 00 90 08 05 90 07 05 90 00 05 F0 13 01 20 05 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 05 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 05 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 05 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 13 01 20 05 08 F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
