asctimes	names	levelnames	threadNames	funcNames	linenod	messages
2018-03-12 16:21:11,710	control24osc	DEBUG	thread_c24_client	_manage_c24_client	1296	Starting MP client connecting to ('192.168.0.10', 9123)
2018-03-12 16:21:11,712	control24osc	DEBUG	thread_osc_listener	_manage_osc_listener	1342	Starting OSC Listener at ('192.168.0.10', 9124)
2018-03-12 16:21:11,712	control24osc	DEBUG	thread_osc_client	_manage_osc_client	1359	Waiting for the OSC listener to get a client None
2018-03-12 16:21:11,713	control24osc	DEBUG	thread_c24_client	_manage_c24_client	1317	MP Client waiting for data: 7
2018-03-12 16:21:15,712	control24osc	DEBUG	thread_osc_client	_manage_osc_client	1359	Waiting for the OSC listener to get a client None
2018-03-12 16:21:17,149	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1216	900946060000000000000000000000000000000000000000000000000000
2018-03-12 16:21:17,150	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1218	nc: 1
2018-03-12 16:21:17,150	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1223	{'addresses': ['/', 'button', '/', 'track', '/', 'Touch', '/', '7'], 'ValueByteMask': 64, 'Value': 1.0, 'address': '/button/track/Touch/7', 'TrackNumber': 6, 'ChildByte': 1, 'TrackByteMask': 31, 'ValueByte': 2, 'CmdClass': 'C24fader', 'ChildByteMatch': 24, 'TrackByte': 2, 'cmdbytes': ['\x90', '\t', 'F', '\x06', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00'], 'lkpbytes': [144, 0, 9]}
2018-03-12 16:21:17,150	control24osc	DEBUG	thread_c24_client	_manage_c24_client	1317	MP Client waiting for data: 7
2018-03-12 16:21:17,171	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1216	b00600260000000000000000000000000000000000000000000000000000
2018-03-12 16:21:17,171	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1218	nc: 1
2018-03-12 16:21:17,171	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1223	{'CmdClass': 'C24fader', 'TrackNumber': 6, 'addresses': ['/', 'track', '/', 'c24fader', '/', '7'], 'ChildByteMask': 64, 'TrackByteMask': 31, 'cmdbytes': ['\xb0', '\x06', '\x00', '&', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00'], 'address': '/track/c24fader/7', 'ChildByte': 1, 'lkpbytes': [176, 0], 'TrackByte': 1}
2018-03-12 16:21:17,172	control24osc	DEBUG	thread_c24_client	osc_client_send	1396	OSCClient sending: /track/c24fader/7 [0.0]
2018-03-12 16:21:17,172	control24osc	DEBUG	thread_c24_client	osc_client_send	1406	OSC Client not connected but message send request received: /track/c24fader/7 [0.0]
2018-03-12 16:21:17,172	control24osc	DEBUG	thread_c24_client	c24_client_send	1413	MP send: b006002600
2018-03-12 16:21:17,172	control24osc	DEBUG	thread_c24_client	_manage_c24_client	1317	MP Client waiting for data: 7
2018-03-12 16:21:17,213	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1216	b00600260071000000000000000000000000000000000000000000000000
2018-03-12 16:21:17,213	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1218	nc: 1
2018-03-12 16:21:17,213	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1223	{'CmdClass': 'C24fader', 'TrackNumber': 6, 'addresses': ['/', 'track', '/', 'c24fader', '/', '7'], 'ChildByteMask': 64, 'TrackByteMask': 31, 'cmdbytes': ['\xb0', '\x06', '\x00', '&', '\x00', 'q', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00'], 'address': '/track/c24fader/7', 'ChildByte': 1, 'lkpbytes': [176, 0], 'TrackByte': 1}
2018-03-12 16:21:17,214	control24osc	DEBUG	thread_c24_client	osc_client_send	1396	OSCClient sending: /track/c24fader/7 [0.0]
2018-03-12 16:21:17,214	control24osc	DEBUG	thread_c24_client	osc_client_send	1406	OSC Client not connected but message send request received: /track/c24fader/7 [0.0]
2018-03-12 16:21:17,214	control24osc	DEBUG	thread_c24_client	_manage_c24_client	1317	MP Client waiting for data: 7
2018-03-12 16:21:17,225	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1216	900906ff0000000000000000000000000000000000000000000000000000
2018-03-12 16:21:17,225	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1218	nc: 2
2018-03-12 16:21:17,225	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1223	{'addresses': ['/', 'button', '/', 'track', '/', 'Touch', '/', '7'], 'ValueByteMask': 64, 'Value': 0.0, 'address': '/button/track/Touch/7', 'TrackNumber': 6, 'ChildByte': 1, 'TrackByteMask': 31, 'ValueByte': 2, 'CmdClass': 'C24fader', 'ChildByteMatch': 24, 'TrackByte': 2, 'cmdbytes': ['\x90', '\t', '\x06'], 'lkpbytes': [144, 0, 9]}
2018-03-12 16:21:17,225	control24osc	DEBUG	thread_c24_client	c24_client_send	1413	MP send: b006002600
2018-03-12 16:21:17,225	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1223	{'cmdbytes': ['\xff', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00'], 'address': '/automation_LED_CounterMode_LED/UnknownNullFoundAfterFader', 'addresses': ['/', 'automation_LED_CounterMode_LED', '/', 'UnknownNullFoundAfterFader'], 'lkpbytes': [255, 0], 'ChildByte': 1}
2018-03-12 16:21:17,225	control24osc	DEBUG	thread_c24_client	_manage_c24_client	1317	MP Client waiting for data: 7
2018-03-12 16:21:17,527	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1216	900945e50000000000000000000000000000000000000000000000000000
2018-03-12 16:21:17,527	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1218	nc: 1
2018-03-12 16:21:17,527	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1223	{'addresses': ['/', 'button', '/', 'track', '/', 'Touch', '/', '6'], 'ValueByteMask': 64, 'Value': 1.0, 'address': '/button/track/Touch/6', 'TrackNumber': 5, 'ChildByte': 1, 'TrackByteMask': 31, 'ValueByte': 2, 'CmdClass': 'C24fader', 'ChildByteMatch': 24, 'TrackByte': 2, 'cmdbytes': ['\x90', '\t', 'E', '\xe5', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00'], 'lkpbytes': [144, 0, 9]}
2018-03-12 16:21:17,528	control24osc	DEBUG	thread_c24_client	_manage_c24_client	1317	MP Client waiting for data: 7
2018-03-12 16:21:17,539	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1216	900946060000000000000000000000000000000000000000000000000000
2018-03-12 16:21:17,539	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1218	nc: 1
2018-03-12 16:21:17,539	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1223	{'addresses': ['/', 'button', '/', 'track', '/', 'Touch', '/', '7'], 'ValueByteMask': 64, 'Value': 1.0, 'address': '/button/track/Touch/7', 'TrackNumber': 6, 'ChildByte': 1, 'TrackByteMask': 31, 'ValueByte': 2, 'CmdClass': 'C24fader', 'ChildByteMatch': 24, 'TrackByte': 2, 'cmdbytes': ['\x90', '\t', 'F', '\x06', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00'], 'lkpbytes': [144, 0, 9]}
2018-03-12 16:21:17,539	control24osc	DEBUG	thread_c24_client	_manage_c24_client	1317	MP Client waiting for data: 7
2018-03-12 16:21:17,550	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1216	b005002500b0060026000000000000000000000000000000000000000000
2018-03-12 16:21:17,550	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1218	nc: 2
2018-03-12 16:21:17,550	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1223	{'CmdClass': 'C24fader', 'TrackNumber': 5, 'addresses': ['/', 'track', '/', 'c24fader', '/', '6'], 'ChildByteMask': 64, 'TrackByteMask': 31, 'cmdbytes': ['\xb0', '\x05', '\x00', '%', '\x00'], 'address': '/track/c24fader/6', 'ChildByte': 1, 'lkpbytes': [176, 0], 'TrackByte': 1}
2018-03-12 16:21:17,550	control24osc	DEBUG	thread_c24_client	osc_client_send	1396	OSCClient sending: /track/c24fader/6 [0.0]
2018-03-12 16:21:17,551	control24osc	DEBUG	thread_c24_client	osc_client_send	1406	OSC Client not connected but message send request received: /track/c24fader/6 [0.0]
2018-03-12 16:21:17,551	control24osc	DEBUG	thread_c24_client	c24_client_send	1413	MP send: b005002500
2018-03-12 16:21:17,551	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1223	{'CmdClass': 'C24fader', 'TrackNumber': 6, 'addresses': ['/', 'track', '/', 'c24fader', '/', '7'], 'ChildByteMask': 64, 'TrackByteMask': 31, 'cmdbytes': ['\xb0', '\x06', '\x00', '&', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00'], 'address': '/track/c24fader/7', 'ChildByte': 1, 'lkpbytes': [176, 0], 'TrackByte': 1}
2018-03-12 16:21:17,551	control24osc	DEBUG	thread_c24_client	osc_client_send	1396	OSCClient sending: /track/c24fader/7 [0.0]
2018-03-12 16:21:17,551	control24osc	DEBUG	thread_c24_client	osc_client_send	1406	OSC Client not connected but message send request received: /track/c24fader/7 [0.0]
2018-03-12 16:21:17,551	control24osc	DEBUG	thread_c24_client	c24_client_send	1413	MP send: b006002600
2018-03-12 16:21:17,551	control24osc	DEBUG	thread_c24_client	_manage_c24_client	1317	MP Client waiting for data: 7
2018-03-12 16:21:17,562	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1216	b00500250000000000000000000000000000000000000000000000000000
2018-03-12 16:21:17,562	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1218	nc: 1
2018-03-12 16:21:17,562	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1223	{'CmdClass': 'C24fader', 'TrackNumber': 5, 'addresses': ['/', 'track', '/', 'c24fader', '/', '6'], 'ChildByteMask': 64, 'TrackByteMask': 31, 'cmdbytes': ['\xb0', '\x05', '\x00', '%', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00'], 'address': '/track/c24fader/6', 'ChildByte': 1, 'lkpbytes': [176, 0], 'TrackByte': 1}
2018-03-12 16:21:17,562	control24osc	DEBUG	thread_c24_client	osc_client_send	1396	OSCClient sending: /track/c24fader/6 [0.0]
2018-03-12 16:21:17,562	control24osc	DEBUG	thread_c24_client	osc_client_send	1406	OSC Client not connected but message send request received: /track/c24fader/6 [0.0]
2018-03-12 16:21:17,563	control24osc	DEBUG	thread_c24_client	_manage_c24_client	1317	MP Client waiting for data: 7
2018-03-12 16:21:17,674	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1216	b006002600ff000000000000000000000000000000000000000000000000
2018-03-12 16:21:17,674	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1218	nc: 2
2018-03-12 16:21:17,674	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1223	{'CmdClass': 'C24fader', 'TrackNumber': 6, 'addresses': ['/', 'track', '/', 'c24fader', '/', '7'], 'ChildByteMask': 64, 'TrackByteMask': 31, 'cmdbytes': ['\xb0', '\x06', '\x00', '&', '\x00'], 'address': '/track/c24fader/7', 'ChildByte': 1, 'lkpbytes': [176, 0], 'TrackByte': 1}
2018-03-12 16:21:17,674	control24osc	DEBUG	thread_c24_client	osc_client_send	1396	OSCClient sending: /track/c24fader/7 [0.0]
2018-03-12 16:21:17,674	control24osc	DEBUG	thread_c24_client	osc_client_send	1406	OSC Client not connected but message send request received: /track/c24fader/7 [0.0]
2018-03-12 16:21:17,675	control24osc	DEBUG	thread_c24_client	c24_client_send	1413	MP send: b006002600
2018-03-12 16:21:17,675	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1223	{'cmdbytes': ['\xff', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00'], 'address': '/automation_LED_CounterMode_LED/UnknownNullFoundAfterFader', 'addresses': ['/', 'automation_LED_CounterMode_LED', '/', 'UnknownNullFoundAfterFader'], 'lkpbytes': [255, 0], 'ChildByte': 1}
2018-03-12 16:21:17,675	control24osc	DEBUG	thread_c24_client	_manage_c24_client	1317	MP Client waiting for data: 7
2018-03-12 16:21:17,676	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1216	b00600260000000000000000000000000000000000000000000000000000
2018-03-12 16:21:17,676	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1218	nc: 1
2018-03-12 16:21:17,676	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1223	{'CmdClass': 'C24fader', 'TrackNumber': 6, 'addresses': ['/', 'track', '/', 'c24fader', '/', '7'], 'ChildByteMask': 64, 'TrackByteMask': 31, 'cmdbytes': ['\xb0', '\x06', '\x00', '&', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00'], 'address': '/track/c24fader/7', 'ChildByte': 1, 'lkpbytes': [176, 0], 'TrackByte': 1}
2018-03-12 16:21:17,676	control24osc	DEBUG	thread_c24_client	osc_client_send	1396	OSCClient sending: /track/c24fader/7 [0.0]
2018-03-12 16:21:17,676	control24osc	DEBUG	thread_c24_client	osc_client_send	1406	OSC Client not connected but message send request received: /track/c24fader/7 [0.0]
2018-03-12 16:21:17,677	control24osc	DEBUG	thread_c24_client	_manage_c24_client	1317	MP Client waiting for data: 7
2018-03-12 16:21:17,687	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1216	900906b00500250090090501000000000000000000000000000000000000
2018-03-12 16:21:17,687	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1218	nc: 3
2018-03-12 16:21:17,688	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1223	{'addresses': ['/', 'button', '/', 'track', '/', 'Touch', '/', '7'], 'ValueByteMask': 64, 'Value': 0.0, 'address': '/button/track/Touch/7', 'TrackNumber': 6, 'ChildByte': 1, 'TrackByteMask': 31, 'ValueByte': 2, 'CmdClass': 'C24fader', 'ChildByteMatch': 24, 'TrackByte': 2, 'cmdbytes': ['\x90', '\t', '\x06'], 'lkpbytes': [144, 0, 9]}
2018-03-12 16:21:17,688	control24osc	DEBUG	thread_c24_client	c24_client_send	1413	MP send: b006002600
2018-03-12 16:21:17,688	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1223	{'CmdClass': 'C24fader', 'TrackNumber': 5, 'addresses': ['/', 'track', '/', 'c24fader', '/', '6'], 'ChildByteMask': 64, 'TrackByteMask': 31, 'cmdbytes': ['\xb0', '\x05', '\x00', '%', '\x00'], 'address': '/track/c24fader/6', 'ChildByte': 1, 'lkpbytes': [176, 0], 'TrackByte': 1}
2018-03-12 16:21:17,688	control24osc	DEBUG	thread_c24_client	osc_client_send	1396	OSCClient sending: /track/c24fader/6 [0.0]
2018-03-12 16:21:17,688	control24osc	DEBUG	thread_c24_client	osc_client_send	1406	OSC Client not connected but message send request received: /track/c24fader/6 [0.0]
2018-03-12 16:21:17,688	control24osc	DEBUG	thread_c24_client	c24_client_send	1413	MP send: b005002500
2018-03-12 16:21:17,689	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1223	{'addresses': ['/', 'button', '/', 'track', '/', 'Touch', '/', '6'], 'ValueByteMask': 64, 'Value': 0.0, 'address': '/button/track/Touch/6', 'TrackNumber': 5, 'ChildByte': 1, 'TrackByteMask': 31, 'ValueByte': 2, 'CmdClass': 'C24fader', 'ChildByteMatch': 24, 'TrackByte': 2, 'cmdbytes': ['\x90', '\t', '\x05', '\x01', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00'], 'lkpbytes': [144, 0, 9]}
2018-03-12 16:21:17,689	control24osc	DEBUG	thread_c24_client	c24_client_send	1413	MP send: b005002500
2018-03-12 16:21:17,689	control24osc	DEBUG	thread_c24_client	_manage_c24_client	1317	MP Client waiting for data: 7
2018-03-12 16:21:17,719	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1216	900945ff0000000000000000000000000000000000000000000000000000
2018-03-12 16:21:17,719	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1218	nc: 2
2018-03-12 16:21:17,719	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1223	{'addresses': ['/', 'button', '/', 'track', '/', 'Touch', '/', '6'], 'ValueByteMask': 64, 'Value': 1.0, 'address': '/button/track/Touch/6', 'TrackNumber': 5, 'ChildByte': 1, 'TrackByteMask': 31, 'ValueByte': 2, 'CmdClass': 'C24fader', 'ChildByteMatch': 24, 'TrackByte': 2, 'cmdbytes': ['\x90', '\t', 'E'], 'lkpbytes': [144, 0, 9]}
2018-03-12 16:21:17,719	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1223	{'cmdbytes': ['\xff', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00'], 'address': '/automation_LED_CounterMode_LED/UnknownNullFoundAfterFader', 'addresses': ['/', 'automation_LED_CounterMode_LED', '/', 'UnknownNullFoundAfterFader'], 'lkpbytes': [255, 0], 'ChildByte': 1}
2018-03-12 16:21:17,719	control24osc	DEBUG	thread_c24_client	_manage_c24_client	1317	MP Client waiting for data: 7
2018-03-12 16:21:17,730	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1216	b00500250000000000000000000000000000000000000000000000000000
2018-03-12 16:21:17,730	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1218	nc: 1
2018-03-12 16:21:17,731	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1223	{'CmdClass': 'C24fader', 'TrackNumber': 5, 'addresses': ['/', 'track', '/', 'c24fader', '/', '6'], 'ChildByteMask': 64, 'TrackByteMask': 31, 'cmdbytes': ['\xb0', '\x05', '\x00', '%', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00'], 'address': '/track/c24fader/6', 'ChildByte': 1, 'lkpbytes': [176, 0], 'TrackByte': 1}
2018-03-12 16:21:17,731	control24osc	DEBUG	thread_c24_client	osc_client_send	1396	OSCClient sending: /track/c24fader/6 [0.0]
2018-03-12 16:21:17,731	control24osc	DEBUG	thread_c24_client	osc_client_send	1406	OSC Client not connected but message send request received: /track/c24fader/6 [0.0]
2018-03-12 16:21:17,731	control24osc	DEBUG	thread_c24_client	_manage_c24_client	1317	MP Client waiting for data: 7
2018-03-12 16:21:17,822	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1216	b00500250000000000000000000000000000000000000000000000000000
2018-03-12 16:21:17,822	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1218	nc: 1
2018-03-12 16:21:17,822	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1223	{'CmdClass': 'C24fader', 'TrackNumber': 5, 'addresses': ['/', 'track', '/', 'c24fader', '/', '6'], 'ChildByteMask': 64, 'TrackByteMask': 31, 'cmdbytes': ['\xb0', '\x05', '\x00', '%', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00'], 'address': '/track/c24fader/6', 'ChildByte': 1, 'lkpbytes': [176, 0], 'TrackByte': 1}
2018-03-12 16:21:17,822	control24osc	DEBUG	thread_c24_client	osc_client_send	1396	OSCClient sending: /track/c24fader/6 [0.0]
2018-03-12 16:21:17,823	control24osc	DEBUG	thread_c24_client	osc_client_send	1406	OSC Client not connected but message send request received: /track/c24fader/6 [0.0]
2018-03-12 16:21:17,823	control24osc	DEBUG	thread_c24_client	_manage_c24_client	1317	MP Client waiting for data: 7
2018-03-12 16:21:17,854	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1216	b00500255086000000000000000000000000000000000000000000000000
2018-03-12 16:21:17,854	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1218	nc: 1
2018-03-12 16:21:17,854	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1223	{'CmdClass': 'C24fader', 'TrackNumber': 5, 'addresses': ['/', 'track', '/', 'c24fader', '/', '6'], 'ChildByteMask': 64, 'TrackByteMask': 31, 'cmdbytes': ['\xb0', '\x05', '\x00', '%', 'P', '\x86', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00'], 'address': '/track/c24fader/6', 'ChildByte': 1, 'lkpbytes': [176, 0], 'TrackByte': 1}
2018-03-12 16:21:17,854	control24osc	DEBUG	thread_c24_client	osc_client_send	1396	OSCClient sending: /track/c24fader/6 [0.0048828125]
2018-03-12 16:21:17,854	control24osc	DEBUG	thread_c24_client	osc_client_send	1406	OSC Client not connected but message send request received: /track/c24fader/6 [0.0048828125]
2018-03-12 16:21:17,854	control24osc	DEBUG	thread_c24_client	_manage_c24_client	1317	MP Client waiting for data: 7
2018-03-12 16:21:17,885	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1216	b00501254003000000000000000000000000000000000000000000000000
2018-03-12 16:21:17,885	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1218	nc: 1
2018-03-12 16:21:17,885	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1223	{'CmdClass': 'C24fader', 'TrackNumber': 5, 'addresses': ['/', 'track', '/', 'c24fader', '/', '6'], 'ChildByteMask': 64, 'TrackByteMask': 31, 'cmdbytes': ['\xb0', '\x05', '\x01', '%', '@', '\x03', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00'], 'address': '/track/c24fader/6', 'ChildByte': 1, 'lkpbytes': [176, 0], 'TrackByte': 1}
2018-03-12 16:21:17,886	control24osc	DEBUG	thread_c24_client	osc_client_send	1396	OSCClient sending: /track/c24fader/6 [0.01171875]
2018-03-12 16:21:17,886	control24osc	DEBUG	thread_c24_client	osc_client_send	1406	OSC Client not connected but message send request received: /track/c24fader/6 [0.01171875]
2018-03-12 16:21:17,886	control24osc	DEBUG	thread_c24_client	_manage_c24_client	1317	MP Client waiting for data: 7
2018-03-12 16:21:17,937	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1216	b00501255032000000000000000000000000000000000000000000000000
2018-03-12 16:21:17,937	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1218	nc: 1
2018-03-12 16:21:17,937	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1223	{'CmdClass': 'C24fader', 'TrackNumber': 5, 'addresses': ['/', 'track', '/', 'c24fader', '/', '6'], 'ChildByteMask': 64, 'TrackByteMask': 31, 'cmdbytes': ['\xb0', '\x05', '\x01', '%', 'P', '2', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00'], 'address': '/track/c24fader/6', 'ChildByte': 1, 'lkpbytes': [176, 0], 'TrackByte': 1}
2018-03-12 16:21:17,937	control24osc	DEBUG	thread_c24_client	osc_client_send	1396	OSCClient sending: /track/c24fader/6 [0.0126953125]
2018-03-12 16:21:17,937	control24osc	DEBUG	thread_c24_client	osc_client_send	1406	OSC Client not connected but message send request received: /track/c24fader/6 [0.0126953125]
2018-03-12 16:21:17,938	control24osc	DEBUG	thread_c24_client	_manage_c24_client	1317	MP Client waiting for data: 7
2018-03-12 16:21:17,968	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1216	b00501255000000000000000000000000000000000000000000000000000
2018-03-12 16:21:17,968	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1218	nc: 1
2018-03-12 16:21:17,969	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1223	{'CmdClass': 'C24fader', 'TrackNumber': 5, 'addresses': ['/', 'track', '/', 'c24fader', '/', '6'], 'ChildByteMask': 64, 'TrackByteMask': 31, 'cmdbytes': ['\xb0', '\x05', '\x01', '%', 'P', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00', '\x00'], 'address': '/track/c24fader/6', 'ChildByte': 1, 'lkpbytes': [176, 0], 'TrackByte': 1}
2018-03-12 16:21:17,969	control24osc	DEBUG	thread_c24_client	osc_client_send	1396	OSCClient sending: /track/c24fader/6 [0.0126953125]
2018-03-12 16:21:17,969	control24osc	DEBUG	thread_c24_client	osc_client_send	1406	OSC Client not connected but message send request received: /track/c24fader/6 [0.0126953125]
2018-03-12 16:21:17,969	control24osc	DEBUG	thread_c24_client	_manage_c24_client	1317	MP Client waiting for data: 7
2018-03-12 16:21:18,030	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1216	b00501256033000000000000000000000000000000000000000000000000
2018-03-12 16:21:18,031	control24osc	DEBUG	thread_c24_client	_desk_to_daw	1218	nc: 1
